"VK-Auftrag";"VK";"VK-Position";"KundeName";"SpeditionsGruppe_ID_Nr";"SpeditionsGruppeBemerkung";"Warenempfänger"
"310003957";"310003957-10";10;"PFEIFFER & MAY Karlsruhe GmbH";2;"DE Diverse";"H00001087"
"310003958";"310003958-10";10;"Pfeiffer&May Mannheim KG";2;"DE Diverse";"H00001116"
"310003959";"310003959-10";10;"Pfeiffer & May Leonberg GmbH";2;"DE Diverse";"H00001169"
"310003962";"310003962-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";2;"DE Diverse";"H00000917"
"310003962";"310003962-20";20;"Pfeiffer&May Heilbronn GmbH & Co.KG";2;"DE Diverse";"H00000917"
"310003963";"310003963-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";2;"DE Diverse";"H00000917"
"310003964";"310003964-10";10;"Pfeiffer&May Mannheim KG";2;"DE Diverse";"H00001116"
"310003964";"310003964-11";11;"Pfeiffer&May Mannheim KG";2;"DE Diverse";"H00001116"
"310003964";"310003964-20";20;"Pfeiffer&May Mannheim KG";2;"DE Diverse";"H00001116"
"310003964";"310003964-30";30;"Pfeiffer&May Mannheim KG";2;"DE Diverse";"H00001116"
"310003966";"310003966-10";10;"Pfeiffer&May Dillingen KG";2;"DE Diverse";"H00001114"
"310003966";"310003966-10";10;"Pfeiffer&May Dillingen KG";2;"DE Diverse";"H00001114"
"310003967";"310003967-10";10;"PFEIFER & MAY Freiburg  KG";2;"DE Diverse";"H00001136"
"310003967";"310003967-11";11;"PFEIFER & MAY Freiburg  KG";2;"DE Diverse";"H00001136"
"310003967";"310003967-20";20;"PFEIFER & MAY Freiburg  KG";2;"DE Diverse";"H00001136"
"310003967";"310003967-21";21;"PFEIFER & MAY Freiburg  KG";2;"DE Diverse";"H00001136"
"310003968";"310003968-10";10;"PFEIFFER & MAY Trossingen KG";2;"DE Diverse";"H00001088"
"310003968";"310003968-11";11;"PFEIFFER & MAY Trossingen KG";2;"DE Diverse";"H00001088"
"310003968";"310003968-12";12;"PFEIFFER & MAY Trossingen KG";2;"DE Diverse";"H00001088"
"320000565";"320000565-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000565";"320000565-11";11;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000565";"320000565-12";12;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000593";"320000593-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000596";"320000596-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000597";"320000597-10";10;"Peter Jensen GmbH Rostck";2;"DE Diverse";"H00001210"
"320000597";"320000597-11";11;"Peter Jensen GmbH Rostck";2;"DE Diverse";"H00001210"
"320000597";"320000597-12";12;"Peter Jensen GmbH Rostck";2;"DE Diverse";"H00001210"
"320000597";"320000597-20";20;"Peter Jensen GmbH Rostck";2;"DE Diverse";"H00001210"
"320000597";"320000597-21";21;"Peter Jensen GmbH Rostck";2;"DE Diverse";"H00001210"
"320000599";"320000599-10";10;"Peter Jensen GmbH Kiel";2;"DE Diverse";"H00001210"
"320000600";"320000600-10";10;"Peter Jensen GmbH Izehoe";2;"DE Diverse";"H00001210"
"320000601";"320000601-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000602";"320000602-10";10;"Peter Jensen GmbH Kiel";2;"DE Diverse";"H00001210"
"320000603";"320000603-10";10;"Peter Jensen GmbH Bergedorf";2;"DE Diverse";"H00001210"
"320000606";"320000606-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001277"
"320000606";"320000606-11";11;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001277"
"320000607";"320000607-10";10;"Peter Jensen GmbH Izehoe";2;"DE Diverse";"H00001210"
"320000607";"320000607-20";20;"Peter Jensen GmbH Izehoe";2;"DE Diverse";"H00001210"
"320000608";"320000608-10";10;"Peter Jensen Gmbh Hummelsbüttel";2;"DE Diverse";"H00001210"
"320000609";"320000609-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000610";"320000610-10";10;"Peter Jensen Gmbh Hummelsbüttel";2;"DE Diverse";"H00001210"
"320000614";"320000614-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001285"
"320000615";"320000615-10";10;"Peter Jensen GmbH Hamburg";2;"DE Diverse";"H00001210"
"320000617";"320000617-10";10;"Peter Jensen GmbH Kiel";2;"DE Diverse";"H00001210"
"320000619";"320000619-10";10;"Peter Jensen Gmbh Hummelsbüttel";2;"DE Diverse";"H00001210"
"320000619";"320000619-11";11;"Peter Jensen Gmbh Hummelsbüttel";2;"DE Diverse";"H00001210"
"320000620";"320000620-10";10;"Peter Jensen Gmbh Hummelsbüttel";2;"DE Diverse";"H00001210"
"350000055";"350000055-10";10;"G.Lindenblatt +H.J. Gottzmann oHG";2;"DE Diverse";"H00001557"
"350000055";"350000055-11";11;"G.Lindenblatt +H.J. Gottzmann oHG";2;"DE Diverse";"H00001557"
"350000055";"350000055-12";12;"G.Lindenblatt +H.J. Gottzmann oHG";2;"DE Diverse";"H00001557"
"350000056";"350000056-10";10;"Ottenbruch GmbH & Co. KG";2;"DE Diverse";"H00001418"
"910000055";"910000055-10";10;"Türmlihuus Lombriser AG";;;"H00001359"
"910000063";"910000063-10";10;"Clavadetscher Schreinerei";;;"H00001475"
"910000069";"910000069-10";10;"Fust Schreinerei";;;"H00001661"
"910000073";"910000073-10";10;"Clavadetscher Schreinerei";;;"H00001475"
"910000077";"910000077-10";10;"Fust Schreinerei";;;"I00002757"
"910000078";"910000078-10";10;"pauls schreinerei gmbh";;;"H00001718"
"950000336";"950000336-10";10;"Fraefel AG";;;"000000001"
"950000401";"950000401-10";10;"Fraefel AG";;;"000000001"
"950000401";"950000401-20";20;"Fraefel AG";;;"000000001"
"950000401";"950000401-30";30;"Fraefel AG";;;"000000001"
"950000404";"950000404-10";10;"Christian Herde";;;"H00001433"
"950000404";"950000404-20";20;"Christian Herde";;;"H00001433"
"950000404";"950000404-30";30;"Christian Herde";;;"H00001433"
"950000405";"950000405-10";10;"Fraefel AG";;;"000000001"
"950000405";"950000405-11";11;"Fraefel AG";;;"000000001"
"950000405";"950000405-12";12;"Fraefel AG";;;"000000001"
"950000405";"950000405-20";20;"Fraefel AG";;;"000000001"
"950000405";"950000405-25";25;"Fraefel AG";;;"000000001"
"950000405";"950000405-30";30;"Fraefel AG";;;"000000001"
"950000405";"950000405-31";31;"Fraefel AG";;;"000000001"
"950000405";"950000405-32";32;"Fraefel AG";;;"000000001"
"950000405";"950000405-34";34;"Fraefel AG";;;"000000001"
"950000405";"950000405-40";40;"Fraefel AG";;;"000000001"
"950000405";"950000405-41";41;"Fraefel AG";;;"000000001"
"950000406";"950000406-10";10;"Fraefel AG";;;"000000001"
"950000406";"950000406-20";20;"Fraefel AG";;;"000000001"
"950000406";"950000406-30";30;"Fraefel AG";;;"000000001"
"950000406";"950000406-40";40;"Fraefel AG";;;"000000001"
"950000406";"950000406-50";50;"Fraefel AG";;;"000000001"
"950000406";"950000406-60";60;"Fraefel AG";;;"000000001"
"950000406";"950000406-61";61;"Fraefel AG";;;"000000001"
"950000406";"950000406-70";70;"Fraefel AG";;;"000000001"
"950000406";"950000406-80";80;"Fraefel AG";;;"000000001"
"950000406";"950000406-90";90;"Fraefel AG";;;"000000001"
"950000406";"950000406-100";100;"Fraefel AG";;;"000000001"
"950000406";"950000406-110";110;"Fraefel AG";;;"000000001"
"KD0004280";"KD0004280-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004280";"KD0004280-30";30;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004280";"KD0004280-40";40;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004784";"KD0004784-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0004784";"KD0004784-30";30;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0004784";"KD0004784-40";40;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0004860";"KD0004860-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004860";"KD0004860-30";30;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004860";"KD0004860-40";40;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004860";"KD0004860-50";50;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004860";"KD0004860-60";60;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0004948";"KD0004948-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0004975";"KD0004975-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0004986";"KD0004986-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005065";"KD0005065-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005071";"KD0005071-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005082";"KD0005082-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005082";"KD0005082-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005082";"KD0005082-30";30;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005100";"KD0005100-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"KD0005100";"KD0005100-20";20;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"KD0005116";"KD0005116-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"KD0005118";"KD0005118-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005138";"KD0005138-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005145";"KD0005145-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005146";"KD0005146-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005146";"KD0005146-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005146";"KD0005146-30";30;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005148";"KD0005148-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"I00002274"
"KD0005151";"KD0005151-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"KD0005155";"KD0005155-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005156";"KD0005156-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005160";"KD0005160-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005161";"KD0005161-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005168";"KD0005168-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005168";"KD0005168-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005171";"KD0005171-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005171";"KD0005171-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005172";"KD0005172-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005175";"KD0005175-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005184";"KD0005184-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"KD0005187";"KD0005187-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005187";"KD0005187-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005188";"KD0005188-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005190";"KD0005190-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"KD0005192";"KD0005192-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"KD0005193";"KD0005193-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0005196";"KD0005196-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005197";"KD0005197-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005197";"KD0005197-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005198";"KD0005198-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005201";"KD0005201-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005207";"KD0005207-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"KD0005207";"KD0005207-20";20;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"KD0005207";"KD0005207-30";30;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"KD0005209";"KD0005209-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005212";"KD0005212-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005213";"KD0005213-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005213";"KD0005213-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005215";"KD0005215-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005219";"KD0005219-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005220";"KD0005220-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005220";"KD0005220-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005222";"KD0005222-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"KD0005224";"KD0005224-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005225";"KD0005225-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005226";"KD0005226-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005227";"KD0005227-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005229";"KD0005229-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005230";"KD0005230-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005230";"KD0005230-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005230";"KD0005230-30";30;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005230";"KD0005230-40";40;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005230";"KD0005230-50";50;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005230";"KD0005230-60";60;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005234";"KD0005234-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005235";"KD0005235-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"KD0005237";"KD0005237-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005238";"KD0005238-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005238";"KD0005238-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005239";"KD0005239-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"KD0005240";"KD0005240-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005241";"KD0005241-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"KD0005242";"KD0005242-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005243";"KD0005243-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005243";"KD0005243-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005247";"KD0005247-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005248";"KD0005248-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005248";"KD0005248-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005248";"KD0005248-20";20;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005248";"KD0005248-30";30;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005248";"KD0005248-40";40;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005251";"KD0005251-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005251";"KD0005251-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005251";"KD0005251-21";21;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005253";"KD0005253-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005254";"KD0005254-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005255";"KD0005255-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005256";"KD0005256-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005257";"KD0005257-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005257";"KD0005257-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005258";"KD0005258-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005259";"KD0005259-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005262";"KD0005262-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005264";"KD0005264-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005265";"KD0005265-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005267";"KD0005267-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005267";"KD0005267-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005267";"KD0005267-30";30;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005269";"KD0005269-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"KD0005270";"KD0005270-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005272";"KD0005272-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005272";"KD0005272-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005273";"KD0005273-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005274";"KD0005274-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005276";"KD0005276-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0005277";"KD0005277-10";10;"Sanitas Troesch AG, Olten";1;"Sanitas Troesch AG";"H00000026"
"KD0005279";"KD0005279-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"KD0005280";"KD0005280-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005280";"KD0005280-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005280";"KD0005280-30";30;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005281";"KD0005281-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005281";"KD0005281-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005281";"KD0005281-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005281";"KD0005281-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005282";"KD0005282-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005283";"KD0005283-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"KD0005283";"KD0005283-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"KD0005284";"KD0005284-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005285";"KD0005285-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005286";"KD0005286-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"KD0005287";"KD0005287-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"KD0005289";"KD0005289-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0005290";"KD0005290-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"KD0005292";"KD0005292-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0005293";"KD0005293-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"KD0005294";"KD0005294-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005301";"KD0005301-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005301";"KD0005301-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"KD0005302";"KD0005302-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"KD0005303";"KD0005303-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"KD0005305";"KD0005305-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
