"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"Lieferadresse";"KundeName";"Warenempfänger";"Land";"Handelspartner_Land";"Handelspartner_Adress_Nr";"Handelspartner_Name";"Handelspartener_Name_Zusatz";"Handelspartner_Strasse";"Handelspartner_Strasse_Nr";"Handelspartner_PLZ";"Handelspartner_Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt"
"7324.9021";"Sanitärartikel";"310003795";"310003795-10";10;"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Pfeiffer & May Leonberg GmbH";"H00001169";"DE";"DE ";"H00001169";"Löffelhardt Heilbronn GmbH         ";"Fachgrosshandel               ";"Hauptstrasse";"58";"74360     ";"Ilsfeld                       ";"DE-7342055               ";07.09.2011 00:00:00;07.09.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003798";"310003798-10";10;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";14.09.2011 00:00:00;14.09.2011 00:00:00;10.00;20.00;317.16;2.00;"Euro";19
"9403.6000";"Holzmöbel";"310003798";"310003798-11";11;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";14.09.2011 00:00:00;14.09.2011 00:00:00;24.00;48.00;952.75;2.00;"Euro";19
"9403.6000";"Holzmöbel";"310003800";"310003800-10";10;"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen";"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"DE";;;;;;;;;;14.09.2011 00:00:00;14.09.2011 00:00:00;35.00;35.00;0.00;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003802";"310003802-10";10;"Pfeiffer&May Stuttgart KG, Filsallee 5, DE-73207 Plochingen";"Pfeiffer&May Stuttgart Gmbh +Co.KG";"H00001118";"DE";;;;;;;;;;14.09.2011 00:00:00;14.09.2011 00:00:00;14.00;14.00;198.70;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003802";"310003802-11";11;"Pfeiffer&May Stuttgart KG, Filsallee 5, DE-73207 Plochingen";"Pfeiffer&May Stuttgart Gmbh +Co.KG";"H00001118";"DE";;;;;;;;;;14.09.2011 00:00:00;14.09.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003804";"310003804-10";10;"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen";"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"DE";;;;;;;;;;14.09.2011 00:00:00;14.09.2011 00:00:00;22.00;22.00;0.00;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003806";"310003806-10";10;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer & May Heidelberg GmbH";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;14.00;14.00;277.04;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003806";"310003806-11";11;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer & May Heidelberg GmbH";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003806";"310003806-12";12;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer & May Heidelberg GmbH";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;21.00;21.00;431.79;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003806";"310003806-13";13;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer & May Heidelberg GmbH";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;46.00;46.00;807.97;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003807";"310003807-10";10;"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"H00001114";"DE";;;;;;;;;;07.09.2011 00:00:00;13.09.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003807";"310003807-20";20;"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"H00001114";"DE";;;;;;;;;;07.09.2011 00:00:00;13.09.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003808";"310003808-10";10;"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg";"PFEIFER & MAY Freiburg  KG";"H00001136";"DE";"DE ";"H00001136";"Pfeiffer & May Freiburg KG         ";"Freiburg                      ";"Friedrich Neff Strasse";"";"79111     ";"Freiburg                      ";"DE-2898047               ";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003809";"310003809-10";10;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";07.09.2011 00:00:00;13.09.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003809";"310003809-20";20;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";07.09.2011 00:00:00;13.09.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003810";"310003810-10";10;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";14.09.2011 00:00:00;14.09.2011 00:00:00;23.00;23.00;396.98;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003810";"310003810-20";20;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";14.09.2011 00:00:00;14.09.2011 00:00:00;19.00;19.00;378.72;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003811";"310003811-10";10;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;23.00;23.00;493.78;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003813";"310003813-10";10;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;16.00;16.00;292.96;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003813";"310003813-11";11;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;35.00;35.00;619.88;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003813";"310003813-20";20;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;30.00;30.00;577.42;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003814";"310003814-10";10;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";14.09.2011 00:00:00;14.09.2011 00:00:00;30.00;30.00;684.84;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003814";"310003814-11";11;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";14.09.2011 00:00:00;14.09.2011 00:00:00;43.00;43.00;785.89;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003815";"310003815-10";10;"Peiffer & May GmbH, Max-Plank-Strasse 1, DE-72800 Eningen";"Pfeiffer & May Eningen GmbH";"H00001195";"DE";"DE ";"H00001195";"Peiffer & May GmbH                 ";"Niederlassung Eningen         ";"Max-Plank-Strasse";"1";"72800     ";"Eningen                       ";"DE-4953460               ";14.09.2011 00:00:00;14.09.2011 00:00:00;25.00;25.00;457.27;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003816";"310003816-10";10;"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"H00001273";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003816";"310003816-11";11;"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"H00001273";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;30.00;30.00;651.30;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003816";"310003816-12";12;"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"H00001273";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;35.00;35.00;608.84;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003817";"310003817-10";10;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;12.00;12.00;183.42;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003817";"310003817-11";11;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;25.00;25.00;620.94;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003817";"310003817-12";12;"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"H00001116";"DE";"DE ";"H00001116";"Pfeiffer&May Mannheim KG           ";"                              ";"Langlachweg";"20";"68229     ";"Mannheim- Friedrichsfeld      ";"DE-5279739               ";14.09.2011 00:00:00;14.09.2011 00:00:00;38.00;38.00;644.25;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003820";"310003820-10";10;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";21.09.2011 00:00:00;21.09.2011 00:00:00;30.00;30.00;684.84;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003820";"310003820-11";11;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";21.09.2011 00:00:00;21.09.2011 00:00:00;43.00;43.00;824.95;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003820";"310003820-20";20;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";21.09.2011 00:00:00;21.09.2011 00:00:00;31.00;31.00;563.41;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003821";"310003821-10";10;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";21.09.2011 00:00:00;21.09.2011 00:00:00;20.00;20.00;269.39;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003821";"310003821-11";11;"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"H00001117";"DE";"DE ";"H00001117";"Link KG                            ";"                              ";"Donaustrasse";"11";"76437     ";"Rastatt                       ";"DE-7157975               ";21.09.2011 00:00:00;21.09.2011 00:00:00;3.00;9.00;82.54;3.00;"Euro";19
"9403.6000";"Holzmöbel";"310003822";"310003822-10";10;"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer & May Saarbrücken KG";"H00001114";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;32.00;32.00;315.25;1.00;"Euro";19
"9403.6000";"Holzmöbel";"310003823";"310003823-10";10;"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"H00001171";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;26.00;26.00;471.28;1.00;"Euro";19
"7324.9021";"Sanitärartikel";"310003824";"310003824-10";10;"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"DE";"DE ";"H00001087";"PFEIFFER & MAY Karlsruhe GmbH      ";"Karlsruhe                     ";"Unterweingartenfeld";"2";"76135     ";"Karlsruhe                     ";"DE-2358204               ";09.09.2011 00:00:00;15.09.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"310003825";"310003825-10";10;"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten";"Pfeiffer&May Weingarten GmbH+Co.KG";"H00001112";"DE";;;;;;;;;;21.09.2011 00:00:00;21.09.2011 00:00:00;6.00;12.00;255.81;2.00;"Euro";19
"9403.6000";"Holzmöbel";"320000534";"320000534-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";07.09.2011 00:00:00;13.09.2011 00:00:00;11.00;11.00;198.46;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000550";"320000550-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen Gmbh Hummelsbüttel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";09.09.2011 00:00:00;09.09.2011 00:00:00;65.00;65.00;678.83;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000551";"320000551-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Lübeck";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";15.09.2011 00:00:00;09.09.2011 00:00:00;65.00;65.00;867.45;1.00;"Euro";19
"7009.9190";"Glasspiegel";"320000551";"320000551-20";20;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Lübeck";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";15.09.2011 00:00:00;09.09.2011 00:00:00;24.00;24.00;699.51;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000551";"320000551-21";21;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Lübeck";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";15.09.2011 00:00:00;09.09.2011 00:00:00;18.00;36.00;368.16;2.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"320000553";"320000553-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Rostck";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;57.00;57.00;1062.29;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"320000553";"320000553-11";11;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Rostck";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;3.00;6.00;64.92;2.00;"Euro";19
"9403.6000";"Holzmöbel";"320000554";"320000554-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;31.00;31.00;343.12;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000554";"320000554-11";11;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;39.00;39.00;273.57;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000554";"320000554-20";20;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;13.00;13.00;197.06;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000557";"320000557-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Hamburg";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;31.00;31.00;396.45;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000558";"320000558-10";10;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;31.00;31.00;343.12;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000558";"320000558-11";11;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;13.00;13.00;197.06;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000558";"320000558-12";12;"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"H00001210";"DE";"DE ";"H00001210";"Peter Jensen GmbH                  ";"Küchen -  Bäder -  Heizung    ";"Anckelmannstrasse";"19";"20537     ";"Hamburg                       ";"DE-3627071               ";08.09.2011 00:00:00;08.09.2011 00:00:00;39.00;39.00;273.57;1.00;"Euro";19
"9403.6000";"Holzmöbel";"320000559";"320000559-10";10;"Peter Jensen GmbH, Am Brookhafen 14, DE-25524 Itzehoe";"Peter Jensen GmbH Izehoe";"H00001331";"DE";;;;;;;;;;23.09.2011 00:00:00;28.09.2011 00:00:00;0.00;0.00;187.79;1.00;"Euro";19
